Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Letter Color,Color,Color,,group_86,Language: it
"👇Choose Spiderling alone OR Make It A Package! 🛖🛖 The Complete Package includes everything. Spiderling, habitat with substrate and foliage, 30 day guarantee, Spiderling Care Guide, and a 2 week supply of feeders!",Other,Other,,d5ab2f1e-072b-4269-8c25-9ce59d7a596f,"Language: en; Ambiguous title, requires manual review"
Desktop Size,Size,Size,,group_159,Language: nl
FLAVOR,Scent,Scent,,group_41,Language: de
Lens Style,Style,Style,,b7b06442-6e91-4075-8b19-3206c57bfef9,Language: fr
Flower,Other,Other,,group_169,"Language: en; Ambiguous title, requires manual review"
Stone type,Style,Style,,group_33,Language: no
Cup,Other,Other,,group_95,"Language: ro; Ambiguous title, requires manual review"
Sizing Type,Style,Style,,d46765b2-1645-45f3-8e9b-d38c6242bce5,Language: tl
Lens Power,Other,Other,,group_170,"Language: af; Ambiguous title, requires manual review"
Ship From,Other,Other,,group_171,Language: en
Ring Color,Color,Color,,3913df84-080e-476a-a7dd-0c502323e40e,Language: en
Canopy Color,Color,Color,,9eb62ac1-bc50-45a6-98fa-a38ab3633406,Language: en
Rhinestone Count,Quantity,Quantity,,93ff756a-b87f-4dd3-a9e2-ac490b0f2262,Language: en
Tank Size,Size,Size,,69c78f07-c2ac-4a43-97c5-a712363b36be,Language: de
Ship to,Other,Other,,531f9bf7-a4bf-43b6-b526-8079b16a7062,"Language: en; Ambiguous title, requires manual review"
Shaft,Other,Other,,group_150,"Language: so; Ambiguous title, requires manual review"
option,Other,Other,,group_23,Language: en
Choose Chain,Hardware,Hardware,,group_31,Language: en
Karat,Other,Other,,group_141,"Language: id; Ambiguous title, requires manual review"
Leash Size,Size,Size,,5f34a334-b8f5-4b32-9d58-6f0fadcbf487,Language: en
Jig Weight,Other,Other,,a0f03167-60d9-4b76-afa8-2754182a3e17,"Language: de; Ambiguous title, requires manual review"
Chain Material,Material,Material,,fe14ecf4-ed8c-4a34-986d-d24e8b4b4e63,Language: en
Clothing Size,Size,Size,,group_34,Language: en
Month,Other,Other,,group_172,"Language: en; Ambiguous title, requires manual review"
Parts,Other,Other,,dcda3af0-5e76-4eab-8f66-3102f41bb109,"Language: ca; Ambiguous title, requires manual review"
Legs,Other,Other,,4c712d6d-ee0f-4bb8-b570-2b9cd180b2f2,"Language: de; Ambiguous title, requires manual review"
Please select below:,Other,Other,,7b9f0aa5-3ac0-4622-915a-12e60c7a650d,"Language: en; Ambiguous title, requires manual review"
Serving Size,Size,Size,,93056538-f666-490e-b860-14354ebd2f29,Language: de
Item #,Other,Other,,group_60,Language: en
Includes,Other,Other,,513001b9-db49-44c5-858e-17e2c28b209b,"Language: en; Ambiguous title, requires manual review"
Electrical,Other,Other,,95e7e7c6-f350-4573-9fad-8b2c55c42f97,"Language: es; Ambiguous title, requires manual review"
SELECT A WATCH,Other,Other,,f6292387-76a8-463f-9584-20d60f234eee,"Language: hu; Ambiguous title, requires manual review"
Chimney,Other,Other,,20aec46d-68eb-41f3-bc12-42a597d5e2e3,"Language: en; Ambiguous title, requires manual review"
Tog,Other,Other,,group_173,"Language: no; Ambiguous title, requires manual review"
Lining,Other,Other,,group_174,"Language: lt; Ambiguous title, requires manual review"
Ticket Type,Style,Style,,group_175,Language: sv
Denim size,Size,Size,,36726a12-44ee-482d-9b2d-7174fece3007,Language: de
Camisole Size,Size,Size,,427465f8-21e9-464b-bf27-7d546175d426,Language: it
Tent Top Vinyl,Other,Other,,a755d7bf-40fa-44e8-8ded-9c2ed9528b7d,"Language: en; Ambiguous title, requires manual review"
Leg Color,Color,Color,,7b2ac1db-fe10-4603-95be-85249b404fd3,Language: it
Plug Type,Style,Style,,group_176,Language: tl
Stand Color,Color,Color,,b297942d-0a97-42cc-8eae-09de7b5bf4c2,Language: en
Comfort,Other,Other,,55a9714d-1643-48dc-9b8b-be8e739f687b,"Language: en; Ambiguous title, requires manual review"
Sweet Grace,Other,Other,,f0293845-5f9d-4817-b6d6-1def58fb7f0b,"Language: nl; Ambiguous title, requires manual review"
Clearcoat Option,Other,Other,,643789b6-d114-4073-ba41-885e7c9ae256,"Language: en; Ambiguous title, requires manual review"
Flavor/Fragrance,Other,Other,,0c4b4bbd-09ca-42b8-93e0-84c0f66b976c,"Language: sl; Ambiguous title, requires manual review"
Crystal,Other,Other,,361ccf86-8c63-466b-a1ea-6d9fa6ec7b0e,"Language: cy; Ambiguous title, requires manual review"
Tooth Profile,Other,Other,,0db3fc42-c85d-4fd8-97eb-06425d9ecd6a,"Language: en; Ambiguous title, requires manual review"
Location,Other,Other,,b84225d7-5eed-4d9e-84ae-1a646a90fbd2,Language: en
GOLD,Other,Other,,group_30,"Language: de; Ambiguous title, requires manual review"
Select Bracelet Length,Size,Size,,group_93,Language: en
Preference,Other,Other,,b33a61d6-93a5-404f-8a61-354bc74bb502,Language: en
Color:,Color,Color,,group_2,Language: en
Paper Type,Style,Style,,44c42f1f-cda7-4374-a419-cf746d02f998,Language: no
Select size,Other,Other,,group_21,Language: ro
Frequency,Other,Other,,930d096f-6687-4b07-8391-c8bc6f52e685,"Language: es; Ambiguous title, requires manual review"
Make It A Gift Set? (2 Glasses),Other,Other,,87950a8f-422b-47a5-bf0e-15a03bc8aa56,"Language: en; Ambiguous title, requires manual review"
Order As,Other,Other,,991f9a67-d5d6-4258-b9c8-6f5d63644da6,"Language: de; Ambiguous title, requires manual review"
Tube Color,Color,Color,,dec1f1c0-e958-4c0a-8d80-13f215a73bf7,Language: en
SDL Glass,Other,Other,,22ffa69a-7ac1-4a26-8147-0f00cbc3b8ec,"Language: it; Ambiguous title, requires manual review"
Chain Option,Hardware,Hardware,,6f5aa1d5-b52c-459b-9007-c13c0108a588,Language: en
Earring Quantity,Quantity,Quantity,,92f8eb18-c20f-4ced-bfa7-291380da2a8a,Language: en
scent,Scent,Scent,,group_53,Language: it
Duration,Other,Other,,66bfb802-f800-4353-bfdf-320b411e07de,"Language: en; Ambiguous title, requires manual review"
Number,Quantity,Quantity,,f771bfc9-67ab-4095-85d9-8f9bb60d74f7,Language: id
Text Color,Color,Color,,964c8d24-4955-4fee-994b-d4f909ddd62e,Language: en
Handle Color,Color,Color,,group_129,Language: en
OPTIONS,Other,Other,,group_22,Language: pt
Number of Stones,Quantity,Quantity,,549862ea-383d-45b7-8f21-d147740f2694,Language: en
Divider Pattern,Style,Style,,49ff6ea1-6ba0-4cc9-8d59-bfa4cb6e5379,Language: de
Would you like a monogram?,Letter,Letter,,111f0b31-2432-4a7c-a499-d1b6b3679672,Language: en
Flower Color,Color,Color,,group_169,Language: en
Select Fuel Type,Style,Style,,group_83,Language: es
Available Product,Other,Other,,d9a0bc3d-3a9a-4281-a752-0699d1f5163f,"Language: fr; Ambiguous title, requires manual review"
DIAMETER,Size,Size,,group_78,Language: de
US Kids Size,Size,Size,,bebc50d0-cdea-47a4-a034-234e53d37d1c,Language: de
Lace Type,Style,Style,,group_157,Language: en
Lens color,Color,Color,,group_55,Language: fr
Allergies,Other,Other,,5da592d5-840b-4579-9047-3d7350605592,"Language: de; Ambiguous title, requires manual review"
Hardware Type,Style,Style,,group_48,Language: en
Color 1,Color,Color,,group_2,Language: en
Device Size,Size,Size,,group_25,Language: nl
Assembly Service,Other,Other,,1f5bf928-361f-4d94-9a1c-927c9f1723a2,"Language: en; Ambiguous title, requires manual review"
Frame Size,Size,Size,,group_40,Language: de
Loop Material,Material,Material,,b7e8f3ff-defa-40d7-8593-040ca8c7c956,Language: en
nos alliances sont réalisées sur mesure,Other,Other,,d3ce1807-a30e-4bf9-a4c9-c994e6546468,"Language: fr; Ambiguous title, requires manual review"
Pair it with,Quantity,Quantity,,cbece5ba-c4e3-4963-a799-29875097d44e,Language: en
Band Width & Carat Weight,Size,Size,,815f5c61-5598-46ba-8ab5-155a4fb8b199,Language: en
Fabric & Color,Color,Color,,group_9,Language: ro
Faceplate Width,Size,Size,,d4309151-ba81-44df-816f-b9fb8e91a683,Language: en
Costume,Other,Other,,group_177,"Language: ro; Ambiguous title, requires manual review"
Custom Pricing Per Tie,Other,Other,,group_178,"Language: en; Ambiguous title, requires manual review"
Size - Tween Tights,Size,Size,,5e92e153-9fa8-4cde-919e-02cd3417b968,Language: nl
VARIANT_PACKAGE,Other,Other,,6a5662e9-8a71-48df-9c9e-6ce72212fa31,"Language: vi; Ambiguous title, requires manual review"
Tenet,Other,Other,,9bde6832-5ce5-4160-bc10-b7d03ef11fa2,"Language: no; Ambiguous title, requires manual review"
Base Plate,Other,Other,,c747950d-eec3-413c-9761-98a480f612c1,"Language: en; Ambiguous title, requires manual review"
Absorbency,Other,Other,,0e3cb2e4-fb24-4e76-982e-50a7b1f8f9d2,"Language: hu; Ambiguous title, requires manual review"
Stone Type & Band Width,Size,Size,,4ce141a4-9904-45b8-b8a8-c60a8a4a110e,Language: en
Custom Design,Style,Style,,4e30c6a4-bed3-47e4-9342-aa5332ecad4b,Language: en
Seatpost,Other,Other,,1404a14e-6846-4343-a439-866d75595b82,"Language: en; Ambiguous title, requires manual review"
Header Style,Style,Style,,5faec005-0155-4546-9402-05f985ca4bea,Language: da
DIMENSIONS,Other,Other,,group_84,"Language: de; Ambiguous title, requires manual review"
Thread,Other,Other,,883df699-a1e3-421b-a7de-0e12e420b8c5,"Language: en; Ambiguous title, requires manual review"
Single or Double,Other,Other,,f0bd59d3-1d85-4ad9-aa14-0a99960ccd56,"Language: en; Ambiguous title, requires manual review"
Color Options,Color,Color,,group_22,Language: en
Board Size,Size,Size,,bc5a6cc6-fa60-49fd-86e6-609dfc93801b,Language: de
Ticket,Other,Other,,group_175,"Language: sv; Ambiguous title, requires manual review"
Zodiac Sign,Other,Other,,53ec7205-35f2-48a6-9446-1ab4eb8e7e99,"Language: cy; Ambiguous title, requires manual review"
Blanket Size,Size,Size,,group_130,Language: de
Step 2: Choose Your Preferred Metal,Material,Material,,4f4979af-9d50-44b9-a169-43895f13153b,Language: en
set,Other,Other,,group_106,"Language: no; Ambiguous title, requires manual review"
T-Nuts,Other,Other,,29cf8c3f-8a4f-4d00-930d-fb19b4ecbfe8,"Language: et; Ambiguous title, requires manual review"
Spacing,Other,Other,,75e693bc-dc94-4e6a-8b1e-570785d3d589,"Language: en; Ambiguous title, requires manual review"
inseam,Size,Size,,group_19,Language: en
Slat Support,Other,Other,,5422554c-1462-4037-89b3-1216ed8fce81,"Language: en; Ambiguous title, requires manual review"
Number of Pets,Quantity,Quantity,,97cca604-2a9e-4069-9591-6f809388eafc,Language: en
Body Size,Size,Size,,group_77,Language: pl
Minutes,Other,Other,,69c82412-3411-4118-a183-157df8598de6,"Language: et; Ambiguous title, requires manual review"
Bralette Size,Size,Size,,8ac4b4b2-dfdf-499b-9fc1-ae268f30ee3e,Language: de
Leg Style,Style,Style,,086e09fe-8595-4930-98bb-22b6d4bc232b,Language: no
Cushion Fabric Color,Color,Color,,group_165,Language: en
Youth Sizes,Other,Other,Size,2998080c-ea04-4f67-a08c-2c9698bee034,"Language: en; Ambiguous title, requires manual review"
Post Length,Size,Size,,64ba8451-cae4-406c-9668-a3106dec4555,Language: de
Accessories,Other,Other,,group_89,"Language: it; Ambiguous title, requires manual review"
Back Cushions,Other,Other,,12553fb4-1300-4a9e-9856-0367941ecded,"Language: en; Ambiguous title, requires manual review"
Finishes,Style,Style,,78fda8a1-9e73-4982-b896-bdc2bec7c413,Language: sq
PENDANT SIZE,Size,Size,,group_179,Language: id
14k Gold Color,Color,Color,,6610cc04-67bf-4a95-b1df-eedb1c771342,Language: en
Fuel & Ignition,Other,Other,,1cd778c2-45b0-4a0f-9541-f8e446db86d5,"Language: it; Ambiguous title, requires manual review"
Faceplate Finish,Other,Other,,35d34336-359b-4525-ab0d-87afeeb3546c,"Language: en; Ambiguous title, requires manual review"
Arrival Time,Other,Other,,55e22e78-8295-41d8-bc88-88bf5c32abb4,"Language: et; Ambiguous title, requires manual review"
Supply,Other,Other,,2dc3e0e9-944d-4983-a441-8b3ec760c934,"Language: sv; Ambiguous title, requires manual review"
Størrelse,Other,Other,,652bdf9d-a5a7-47b9-9b8b-53dd5dd2c3a7,"Language: da; Ambiguous title, requires manual review"
shade,Other,Other,,group_56,Language: so
Bow Size,Size,Size,,21882ed0-0fa0-43dc-b23d-ffa1ca0e68b8,Language: pl
Style & Wattage,Style,Style,,group_75,Language: sv
Shipment,Other,Other,,d562d0ab-76d0-4df2-a3d3-be45c5264d2d,"Language: en; Ambiguous title, requires manual review"
$25 Non-Refundable Deposit - Choose Qty of 1,Other,Other,,8138159b-ca34-4796-8374-535bf8eafca6,"Language: en; Ambiguous title, requires manual review"
Set Size,Size,Size,,group_106,Language: de
Swivel Size,Size,Size,,94101d38-ac9b-4df7-8313-1afab4bb8ce4,Language: en
Makes,Other,Other,,196cc86b-a090-40ee-b0a1-8279c944f1cf,"Language: sw; Ambiguous title, requires manual review"
Soup Flavor,Scent,Scent,,e102b534-1d0a-4a59-b074-f83814b51896,Language: en
Series Name,Letter,Letter,,8ae734b7-f15e-4c10-bd03-922777e8bcb8,Language: de
Boys' Size,Size,Size,,acfe7e55-8e84-4f9f-aa00-aec5c520d7bf,Language: de
Choose whole bean or grind option,Other,Other,,8fb071d8-6cfd-406d-8fe2-1499f19e396b,"Language: en; Ambiguous title, requires manual review"
Select Ignition,Other,Other,,group_112,"Language: en; Ambiguous title, requires manual review"
Bottom Style,Style,Style,,a0db0187-e6d2-48fa-b44b-e9f4ea808260,Language: sv
Belt Length,Size,Size,,group_180,Language: nl
Pack Type,Style,Style,,1f343be8-0290-4fec-a47d-5dabb20b23c9,Language: en
Leg Colors,Other,Other,Color,ba9483c7-d20f-4289-8ce6-9d8ce1e73bd2,"Language: en; Ambiguous title, requires manual review"
Facing,Other,Other,,15831325-9d67-4232-b14c-11c7a59f49b5,"Language: en; Ambiguous title, requires manual review"
Bead Style,Style,Style,,28e9b96a-13ef-46c8-ae55-4d39da5e69bd,Language: en
Door Thickness,Other,Other,,60701d71-ff83-4842-9096-d5e941c952c3,"Language: en; Ambiguous title, requires manual review"
Portion,Other,Other,,95393c2e-4141-431b-b7dc-aa8194e64d2b,"Language: en; Ambiguous title, requires manual review"
Controls,Other,Other,,6387656b-6e5a-42e4-9147-71ee3b160cc3,"Language: it; Ambiguous title, requires manual review"
IPHONE MODEL,Other,Other,,f8d8c033-afe9-4efa-96da-b66e7c4b2d35,"Language: en; Ambiguous title, requires manual review"
Temperature,Other,Other,,group_181,"Language: id; Ambiguous title, requires manual review"
Zodiac,Other,Other,,1f653c49-601d-408a-83e2-e118313f4610,"Language: sk; Ambiguous title, requires manual review"
Choose Shape,Style,Style,,group_27,Language: en
TEAM,Other,Other,,group_28,Language: vi
Fitment,Other,Other,,255d5668-49c2-48e9-b2f8-25cab07f4d80,"Language: de; Ambiguous title, requires manual review"
Size Settings,Size,Size,,560325fe-7792-4a1e-9c07-25d0fa051ae7,Language: de
Embroidery Style,Style,Style,,group_147,Language: en
Accent white stone( M: moissanite D: diamond),Size,Size,,0290080b-8ee1-43f1-8e53-33dacf86dd89,Language: en
Number of Pieces,Quantity,Quantity,,4eece342-f4e0-4858-b5cb-05d1ae19e12d,Language: en
Material:,Material,Material,,group_4,Language: ro
Ring type&amp;Accents( M: moissanite D: diamond),Size,Size,,e5c92c9c-8998-45c0-b1ad-5800a4bb1a21,Language: en
Drop,Other,Other,,c36a4960-c720-4234-a846-b04f249404b7,"Language: hr; Ambiguous title, requires manual review"
Box Quantity,Quantity,Quantity,,8e5c64b4-a081-4515-9cad-f0a78b85b54d,Language: en
Size: W*L,Size,Size,,c6664ca6-fb20-4862-a159-d466e2a50383,Language: pl
Buy More Save More,Other,Other,,group_120,Language: en
Filling,Other,Other,,1600b52c-9278-444d-88fc-ceed742ef219,"Language: da; Ambiguous title, requires manual review"
Hip Belt Pouches,Other,Other,,c2b97410-fe6b-4019-9058-8dedc8756e96,"Language: de; Ambiguous title, requires manual review"
Bag size,Size,Size,,group_149,Language: tl
Watch Chain Size,Size,Size,,7892d764-ffe1-4820-b2b8-faf6ddd08f37,Language: en
Pattern Size,Size,Size,,group_146,Language: de
Tail,Other,Other,,70dad89e-16d6-40cb-991b-6d4abdeb82bb,"Language: sw; Ambiguous title, requires manual review"
Ignition Type,Style,Style,,group_112,Language: en
Diamond Carat Weight:,Other,Other,,group_44,"Language: en; Ambiguous title, requires manual review"
Suspension Size,Size,Size,,78afdc6e-7b55-4944-a6c3-b053f91e1c95,Language: de
FLAVOUR,Scent,Scent,,group_155,Language: de
Wheel Size,Size,Size,,group_182,Language: nl
Multi Pack Option,Quantity,Quantity,,group_183,Language: en
Choose,Other,Other,,group_107,"Language: en; Ambiguous title, requires manual review"
Pack Option,Quantity,Quantity,,0451caff-9af0-4d7c-a449-1823ced40e21,Language: en
Scattering Service,Other,Other,,926b857f-8447-4feb-bd03-6e5841e38650,"Language: en; Ambiguous title, requires manual review"
Color Finish,Color,Color,,group_6,Language: en
Bow Tie Size,Size,Size,,125f6656-0dd5-49c1-9de9-46896142388b,Language: de
Choose Chocolate,Other,Other,,group_184,"Language: en; Ambiguous title, requires manual review"
Add Ons,Other,Other,,group_168,Language: cy
Scarf Styles,Other,Other,,860104fa-067f-441e-b68e-aadbaf91c4aa,"Language: en; Ambiguous title, requires manual review"
Solid,Other,Other,,da15ee6f-1a3d-46ff-9f42-811c1ff6a091,"Language: et; Ambiguous title, requires manual review"
Sign,Other,Other,,d46e535a-d019-49b1-b6a6-746012b07918,"Language: tl; Ambiguous title, requires manual review"
Shoes size,Size,Size,,76eeef90-78d9-4cff-a8d3-44b7c8e48630,Language: sq
Foil,Other,Other,,0d332818-a23b-4e85-ab1f-8956402fb240,"Language: pt; Ambiguous title, requires manual review"
Neck,Other,Other,,group_185,"Language: cs; Ambiguous title, requires manual review"
Hardware,Hardware,Hardware,,group_48,Language: so
Bags per Shipment,Other,Other,,510dd645-0524-4e21-b13e-45676e7a0459,"Language: en; Ambiguous title, requires manual review"
Rope Length,Hardware,Hardware,,group_109,Language: en
Chain Style,Hardware,Hardware,,group_31,Language: en
Handle Position,Other,Other,,ab004074-3620-442d-94a6-0b7420c12838,"Language: en; Ambiguous title, requires manual review"
Table,Other,Other,,group_186,"Language: da; Ambiguous title, requires manual review"
Pot Style,Style,Style,,a5746f3c-77aa-49f7-b62b-2bd5f28d0eca,Language: pl
Pflege,Other,Other,,154a5b26-57da-4627-8e8d-556dd19ce6a2,"Language: de; Ambiguous title, requires manual review"
Pouch Support,Other,Other,,2cb70b04-ad96-4606-8a18-f952d555eb0e,"Language: en; Ambiguous title, requires manual review"
Submerged Growth,Other,Other,,eba0e9a4-9ab9-41e8-b880-f466dfda25ba,"Language: en; Ambiguous title, requires manual review"
Flap Size,Size,Size,,60a1ec5b-3b02-4b7b-96e2-59b77d848d6d,Language: de
Hair Knots,Other,Other,,e0c4aabb-4790-4b38-9035-228ad635a45e,"Language: lv; Ambiguous title, requires manual review"
Women Sizes,Other,Other,Size,bc5e5c3f-2b27-4a38-b919-575ab63a68a3,"Language: de; Ambiguous title, requires manual review"
Enamel Color,Color,Color,,81a2b0b3-4592-467e-85a7-b4a12b2dfb09,Language: es
Choose Amount of Clovers,Other,Other,,2ae3897c-f38f-43f3-91e3-4d3c3e9b5011,"Language: en; Ambiguous title, requires manual review"
Chamoy,Other,Other,,944938f9-6d68-496a-8721-d2862fceb83d,"Language: sw; Ambiguous title, requires manual review"
Buckle Color,Hardware,Hardware,,group_119,Language: ro
Gemstone Color,Color,Color,,group_14,Language: it
Insurance,Other,Other,,7a16a327-31d6-434b-b756-f95167f94f3c,"Language: fr; Ambiguous title, requires manual review"
Fabrics,Material,Material,,3081135c-2fc9-4786-9e75-e13d9187c8f5,Language: ca
Choose Your Threads,Other,Other,,dedc0c6d-bb7e-4242-9011-56cd692b6165,"Language: en; Ambiguous title, requires manual review"
Grit,Other,Other,,ea6b6aae-b226-4ed6-92a4-367f3304e718,"Language: af; Ambiguous title, requires manual review"
Reel Size,Size,Size,,626c7678-c507-46fd-bb1e-0ee9200c1a11,Language: nl
Font Choice,Letter,Letter,,853e7d05-3a3f-4ae6-8286-fca86fd54d1b,Language: en
Attribute,Other,Other,,e9f157e1-7035-45f9-829b-519d11c3f587,"Language: en; Ambiguous title, requires manual review"
"Allergies (no chicken, turkey or beef)",Other,Other,,6506d55b-cf93-4a3c-84e5-dc7d4cceb9d7,"Language: en; Ambiguous title, requires manual review"
Side Rail Position,Other,Other,,0fb1af24-8e9b-454b-9f7b-b4e38fa8b685,"Language: fr; Ambiguous title, requires manual review"
BLANKET COLOR,Color,Color,,group_130,Language: en
UOM,Other,Other,,fa567fff-117f-4c8f-b5c0-cdaae9924a34,"Language: sw; Ambiguous title, requires manual review"
Color 2,Color,Color,,group_2,Language: en
Lining color,Color,Color,,group_174,Language: en
Flow type,Style,Style,,932284c5-61b4-483f-a95d-8967aab01bad,Language: en
Timing,Other,Other,,961d5826-ffe9-4447-a782-d911317e6b28,"Language: tl; Ambiguous title, requires manual review"
3. Lens Type,Other,Other,,group_71,Language: no
Lid Type,Style,Style,,0a83ece3-cda9-4a3a-a4c8-db201fc638fc,Language: no
1. Select Frame Color,Color,Color,,group_40,Language: en
Pillow Types,Other,Other,,10da1ad2-2185-496a-a5f9-daa1399ce06a,"Language: en; Ambiguous title, requires manual review"
Weight Size,Size,Size,,group_20,Language: de
Ship from,Other,Other,,group_171,Language: en
Selected Size,Other,Other,Size,ec159aba-5a6b-43db-98e3-4c54924a6aec,Language: en; Fuzzy match: select size (score: 92)
Size Lenght,Size,Size,,7a438469-3ce4-4467-907b-3d5bec55a693,Language: de
Anchoring,Other,Other,,91b7737c-51a4-4933-b7bd-aff78c37bb19,"Language: en; Ambiguous title, requires manual review"
2. Select Lens Color,Color,Color,,group_55,Language: en
Strap Width,Size,Size,,group_187,Language: de
PCB,Other,Other,,31932eb3-4269-4605-a63e-bb9899e007c9,"Language: tl; Ambiguous title, requires manual review"
Table Top Colors,Other,Other,Color,ab4ced05-746e-4c68-8098-160c041e1113,"Language: en; Ambiguous title, requires manual review"
Kids' Size,Size,Size,,group_167,Language: de
Variety,Other,Other,,c1bcbdce-c43d-44aa-9fd5-d84d1b01b550,"Language: lt; Ambiguous title, requires manual review"
Please Select Color,Color,Color,,group_114,Language: en
Bearing Type,Style,Style,,group_188,Language: en
VIBE,Other,Other,,ecf09c00-3134-4615-9993-2604dc05c8bc,"Language: de; Ambiguous title, requires manual review"
Denomination,Other,Other,,cf2adb07-6073-4c63-8d2c-baa0f5e00ec1,"Language: sv; Ambiguous title, requires manual review"
Pack Options,Quantity,Quantity,,efdb1ee3-88bf-47a3-b14e-ccf4689d705b,Language: en
Tent Top,Other,Other,,47f2ecb3-7ca3-4dd3-80e3-fb42ebd8b236,"Language: en; Ambiguous title, requires manual review"
Phone Size,Size,Size,,9f750130-2268-48a2-8534-27fa439bcb75,Language: de
Leg timber,Other,Other,,aa8bf04a-6447-4caa-913b-16cc0c677bce,"Language: id; Ambiguous title, requires manual review"
Billed,Other,Other,,8f751ad6-ae98-46a9-ba1b-f3780375b19f,"Language: tr; Ambiguous title, requires manual review"
pattern,Style,Style,,group_146,Language: it
Jewelry material,Material,Material,,efdee8d2-e088-45be-b961-c9ea56c046de,Language: en
Choose Color,Color,Color,,group_189,Language: en
Price Range,Other,Other,,e870bf2a-edda-4d83-8280-4ce9ced9a922,"Language: en; Ambiguous title, requires manual review"
Threading,Other,Other,,decaf868-1485-411d-a1ad-5a222b5005ee,"Language: en; Ambiguous title, requires manual review"
Choice,Other,Other,,eddb1aee-22d1-469a-af78-6c74e6aa5c8e,"Language: en; Ambiguous title, requires manual review"
Huggie,Other,Other,,89aa4d97-9ad6-4aeb-abcd-1b61466d5bb0,"Language: af; Ambiguous title, requires manual review"
Personalisation Options,Other,Other,,group_126,"Language: fr; Ambiguous title, requires manual review"
Number of Groups,Quantity,Quantity,,5cdf571c-22f8-426a-b46c-a349110c19e2,Language: en
<b>Lace Size</b>,Other,Other,Size,9c7aef80-6a1f-4360-b1f6-df0e864cc634,"Language: de; Ambiguous title, requires manual review"
Sapphire,Other,Other,,518e7c04-f647-4e7c-843c-f6c23e60b3fc,"Language: en; Ambiguous title, requires manual review"
Personalization,Other,Other,,6d3210fb-8b2c-400b-b656-9cbfb5cec8bc,Language: it
Offset,Other,Other,,af518d8f-d987-4547-991d-a99b7e9e517e,"Language: de; Ambiguous title, requires manual review"
Strap Size,Size,Size,,group_113,Language: de
Stone Type,Style,Style,,group_33,Language: no
Pieces,Other,Other,,cbe7a7e4-7c88-42df-bac8-34a6c8c76748,"Language: pl; Ambiguous title, requires manual review"
Bags,Other,Other,,e6e8dbca-80a3-4ba3-8d25-5b2080200f70,"Language: tl; Ambiguous title, requires manual review"
Pile,Other,Other,,dd5a9c00-3d3c-4119-a555-b22a2ee0169d,"Language: tl; Ambiguous title, requires manual review"
College,Other,Other,,4c35766a-6b84-4a87-9063-486330ab15fc,"Language: no; Ambiguous title, requires manual review"
Gift Card Amount,Other,Other,,5915deea-cfdd-448e-a92a-334cd26b46d9,"Language: en; Ambiguous title, requires manual review"
width,Size,Size,,group_15,Language: pl
Neck Size,Size,Size,,group_185,Language: de
Number of Pouches,Quantity,Quantity,,a75cad29-0a34-46bf-bee6-7461e1ac9536,Language: en
Buckle color,Hardware,Hardware,,group_119,Language: ro
Choose Month,Other,Other,,group_172,"Language: en; Ambiguous title, requires manual review"
Add Matching Bow Tie,Other,Other,,afe3b63f-dd99-4344-93f3-f516fb220171,"Language: en; Ambiguous title, requires manual review"
Blend,Other,Other,,00b746c2-d8e8-4765-a16f-1404dc41f62e,"Language: de; Ambiguous title, requires manual review"
Width & Size,Size,Size,,group_15,Language: de
Bike Model,Other,Other,,d859fd06-d6b0-41a9-86b6-0981e3d7e5e1,"Language: no; Ambiguous title, requires manual review"
Tile Top,Other,Other,,87d840bc-3458-4014-a229-a9d062714534,"Language: en; Ambiguous title, requires manual review"
Wiring type,Style,Style,,66a18411-f044-44e6-af03-b7bdaa6b26e6,Language: en
Fork,Other,Other,,876d7fcd-2088-465d-a877-fe25cdc0748d,"Language: no; Ambiguous title, requires manual review"
Faces,Other,Other,,a7e5e46c-b8f8-493d-88e9-359c94caf1a6,"Language: es; Ambiguous title, requires manual review"
Flatback Length,Size,Size,,855130f0-b2b8-4a7f-97d9-b6472c1854ce,Language: en
Repair Time,Other,Other,,a289a421-c87e-41db-857b-ca07bc08f7c2,"Language: id; Ambiguous title, requires manual review"
Connection Type,Style,Style,,7f85025f-ccdf-4f6c-aad7-a30a6af369ca,Language: en
Fin Configuration ,Other,Other,,bbb70859-a623-4d7a-a615-d8d819c5de6a,"Language: it; Ambiguous title, requires manual review"
Air Tank,Other,Other,,19f98162-29e6-413b-89a8-df1c3a3dbd7f,"Language: lt; Ambiguous title, requires manual review"
Upholstery Color,Color,Color,,group_73,Language: en
Costume Options,Other,Other,,group_177,"Language: en; Ambiguous title, requires manual review"
Titre,Other,Other,,e8b0dd16-13ee-45d1-aac7-a66ef3a9affe,"Language: ro; Ambiguous title, requires manual review"
Letra,Letter,Letter,,00085e50-9e05-4c97-980a-87d2f6262de0,Language: fr
Unisex Size,Size,Size,,16eb8784-d8c1-4062-8be6-c32d72a9a278,Language: de
Colors ,Color,Color,,group_62,Language: en
Weight (lbs),Other,Other,,e962448b-9202-4b5d-a297-256b8dba3f96,"Language: de; Ambiguous title, requires manual review"
Diamond Carat Weight,Other,Other,,group_44,"Language: en; Ambiguous title, requires manual review"
COIL CONFIGURATION,Other,Other,,5109446d-b105-4e79-9087-7c5cca25cc8d,"Language: ca; Ambiguous title, requires manual review"
